1001,46,46,46,21,21,0.737048,0.130171,,,,
1002,46,46,46,21,21,0.744185,0.125271,,,,
1003,46,46,46,21,21,0.751172,0.120577,,,,
1004,46,46,46,21,21,0.757925,0.116067,,,,
1005,46,46,46,21,21,0.764316,0.111727,,,,
1006,46,46,46,21,21,0.770293,0.107552,,,,
1007,46,46,46,21,21,0.775938,0.10354,,,,
1008,46,46,46,21,21,0.78141,0.099686,,,,
1009,46,46,46,21,21,0.786825,0.0959808,,,,
1010,46,46,46,21,21,0.792175,0.0924096,,,,
1011,46,46,46,21,21,0.797341,0.0889591,,,,
1012,46,46,46,21,21,0.802198,0.0856227,,,,
1013,46,46,46,21,21,0.806725,0.0824,,,,
1014,46,46,46,21,21,0.811026,0.0792924,,,,
1015,46,46,46,21,21,0.815255,0.0762979,,,,
1016,46,46,46,21,21,0.8195,0.0734088,,,,
1017,46,46,46,21,21,0.823716,0.0706153,,,,
1018,46,46,46,21,21,0.827769,0.06791,,,,
1019,46,46,46,21,21,0.831544,0.0652909,,,,
1020,46,46,46,21,21,0.835041,0.0627606,,,,
1021,46,46,46,21,21,0.838377,0.0603214,,,,
1022,46,46,46,21,21,0.841699,0.0579719,,,,
1023,46,46,46,21,21,0.845073,0.0557056,,,,
1024,46,46,46,21,21,0.848435,0.053515,,,,
1025,46,46,46,21,21,0.851647,0.0513956,,,,
1026,46,46,46,21,21,0.854602,0.0493477,,,,
1027,46,46,46,21,21,0.857311,0.0473748,,,,
1028,46,46,46,21,21,0.859895,0.0454796,,,,
1029,46,46,46,21,21,0.862494,0.043661,,,,
1030,46,46,46,21,21,0.865165,0.0419137,,,,
1031,46,46,46,21,21,0.867838,0.0402315,,,,
1032,46,46,46,21,21,0.870373,0.0386111,,,,
1033,46,46,46,21,21,0.872667,0.0370535,,,,
1034,46,46,46,21,21,0.874731,0.0355622,,,,
1035,46,46,46,21,21,0.876683,0.0341398,,,,
1036,46,46,46,21,21,0.878663,0.0327853,,,,
1037,46,46,46,21,21,0.880727,0.0314946,,,,
1038,46,46,46,21,21,0.882811,0.0302626,,,,
1039,46,46,46,21,21,0.884778,0.0290867,,,,
1040,46,46,46,21,21,0.88652,0.0279677,,,,
1041,46,46,46,21,21,0.888037,0.0269082,,,,
1042,46,46,46,21,21,0.88944,0.0259104,,,,
1043,46,46,46,21,21,0.890866,0.0249733,,,,
1044,46,46,46,21,21,0.892385,0.0240935,,,,
1045,46,46,46,21,21,0.893949,0.0232668,,,,
1046,46,46,46,21,21,0.895426,0.0224909,,,,
1047,46,46,46,21,21,0.896699,0.0217667,,,,
1048,46,46,46,21,21,0.897748,0.0210965,,,,
1049,46,46,46,21,21,0.898664,0.0204821,,,,
1050,46,46,46,21,21,0.899585,0.0199229,,,,
1051,46,46,46,21,21,0.9006,0.0194158,,,,
1052,46,46,46,21,21,0.901688,0.0189571,,,,
1053,46,46,46,21,21,0.902733,0.018545,,,,
1054,46,46,46,21,21,0.903606,0.01818,,,,
1055,46,46,46,21,21,0.904256,0.0178642,,,,
1056,46,46,46,21,21,0.904746,0.0175995,,,,
1057,46,46,46,21,21,0.905207,0.0173857,,,,
1058,46,46,46,21,21,0.905749,0.0172201,,,,
1059,46,46,46,21,21,0.906388,0.0170996,,,,
1060,46,46,46,21,21,0.907034,0.0170224,,,,
1061,46,46,46,21,21,0.907553,0.016989,,,,
1062,46,46,46,21,21,0.907862,0.0170015,,,,
1063,46,46,46,21,21,0.907981,0.0170621,,,,
1064,46,46,46,21,21,0.90802,0.0171712,,,,
1065,46,46,46,21,21,0.908108,0.0173267,,,,
1066,46,46,46,21,21,0.908303,0.0175259,,,,
1067,46,46,46,21,21,0.908557,0.0177666,,,,
1068,46,46,46,21,21,0.908748,0.0180492,,,,
1069,46,46,46,21,21,0.908759,0.018376,,,,
1070,46,46,46,21,21,0.908559,0.0187497,,,,
1071,46,46,46,21,21,0.908218,0.0191717,,,,
1072,46,46,46,21,21,0.907863,0.019641,,,,
1073,46,46,46,21,21,0.907596,0.020155,,,,
1074,46,46,46,21,21,0.907426,0.0207112,,,,
1075,46,46,46,21,21,0.907263,0.0213092,,,,
1076,46,46,46,21,21,0.90698,0.021951,,,,
1077,46,46,46,21,21,0.906493,0.0226397,,,,
1078,46,46,46,21,21,0.905812,0.0233781,,,,
1079,46,46,46,21,21,0.905036,0.0241665,,,,
1080,46,46,46,21,21,0.904287,0.0250034,,,,
1081,46,46,46,21,21,0.903635,0.025886,,,,
1082,46,46,46,21,21,0.90305,0.0268132,,,,
1083,46,46,46,21,21,0.902425,0.0277858,,,,
1084,46,46,46,21,21,0.90164,0.028807,,,,
1085,46,46,46,21,21,0.900638,0.0298804,,,,
1086,46,46,46,21,21,0.899459,0.0310084,,,,
1087,46,46,46,21,21,0.898214,0.0321905,,,,
1088,46,46,46,21,21,0.897013,0.0334249,,,,
1089,46,46,46,21,21,0.8959,0.0347091,,,,
1090,46,46,46,21,21,0.894823,0.0360427,,,,
1091,46,46,46,21,21,0.893669,0.0374278,,,,
1092,46,46,46,21,21,0.892326,0.0388682,,,,
1093,46,46,46,21,21,0.890759,0.0403676,,,,
1094,46,46,46,21,21,0.88902,0.0419279,,,,
1095,46,46,46,21,21,0.88722,0.0435486,,,,
1096,46,46,46,21,21,0.88546,0.0452279,,,,
1097,46,46,46,21,21,0.88377,0.0469642,,,,
1098,46,46,46,21,21,0.882087,0.0487577,,,,
1099,46,46,46,21,21,0.880298,0.0506113,,,,
1100,46,46,46,21,21,0.8783,0.0525289,,,,
1101,46,46,46,21,21,0.876064,0.0545143,,,,
1102,46,46,46,21,21,0.873644,0.0565687,,,,
1103,46,46,46,21,21,0.871148,0.0586911,,,,
1104,46,46,46,21,21,0.868671,0.0608795,,,,
1105,46,46,46,21,21,0.866236,0.0631324,,,,
1106,46,46,46,21,21,0.863784,0.0654509,,,,
1107,46,46,46,21,21,0.861202,0.0678385,,,,
1108,46,46,46,21,21,0.858391,0.0702997,,,,
1109,46,46,46,21,21,0.855314,0.0728384,,,,
1110,46,46,46,21,21,0.852021,0.0754556,,,,
1111,46,46,46,21,21,0.848613,0.0781496,,,,
1112,46,46,46,21,21,0.84518,0.0809174,,,,
1113,46,46,46,21,21,0.841755,0.0837564,,,,
1114,46,46,46,21,21,0.838284,0.0866668,,,,
1115,46,46,46,21,21,0.834664,0.0896517,,,,
1116,46,46,46,21,21,0.830787,0.0927157,,,,
1117,46,46,46,21,21,0.826606,0.0958632,,,,
1118,46,46,46,21,21,0.82215,0.0990955,,,,
1119,46,46,46,21,21,0.817504,0.102411,,,,
1120,46,46,46,21,21,0.812761,0.105805,,,,
1121,46,46,46,21,21,0.807962,0.109273,,,,
1122,46,46,46,21,21,0.803073,0.112811,,,,
1123,46,46,46,21,21,0.797998,0.11642,,,,
1124,46,46,46,21,21,0.792626,0.120101,,,,
1125,46,46,46,21,21,0.786886,0.123855,,,,
1126,46,46,46,21,21,0.780777,0.127682,,,,
1127,46,46,46,21,21,0.774359,0.131577,,,,
1128,46,46,46,21,21,0.767718,0.135533,,,,
1129,46,46,46,21,21,0.760906,0.13954,,,,
1130,46,46,46,21,21,0.75391,0.143587,,,,
1131,46,46,46,21,21,0.746647,0.147668,,,,
1132,46,46,46,21,21,0.739002,0.151775,,,,
1133,46,46,46,21,21,0.730873,0.155901,,,,
1134,46,46,46,21,21,0.722212,0.160038,,,,
1135,46,46,46,21,21,0.713037,0.164171,,,,
1136,46,46,46,21,21,0.703402,0.168281,,,,
1137,46,46,46,21,21,0.693358,0.172345,,,,
1138,46,46,46,21,21,0.682906,0.176336,,,,
1139,46,46,46,21,21,0.671976,0.180223,,,,
1140,46,46,46,21,21,0.660447,0.183977,,,,
1141,46,46,46,21,21,0.648181,0.187566,,,,
1142,46,46,46,21,21,0.635066,0.190952,,,,
1143,46,46,46,21,21,0.621043,0.194093,,,,
1144,46,46,46,21,21,0.606101,0.196938,,,,
1145,46,46,46,21,21,0.590247,0.199429,,,,
1146,46,46,46,21,21,0.573465,0.201496,,,,
1147,46,46,46,21,21,0.555687,0.203064,,,,
1148,46,46,46,21,21,0.536786,0.204052,,,,
1149,46,46,46,21,21,0.516597,0.204374,,,,
1150,46,46,46,21,21,0.494958,0.203943,,,,
1151,46,46,46,21,21,0.471744,0.202666,,,,
1152,46,46,46,21,21,0.446893,0.200452,,,,
1153,46,46,46,21,21,0.420404,0.197213,,,,
1154,46,46,46,21,21,0.392323,0.192868,,,,
1155,46,46,46,21,21,0.362723,0.187357,,,,
1156,46,46,46,21,21,0.331701,0.180646,,,,
1157,46,46,46,21,21,0.299399,0.172748,,,,
1158,46,46,46,21,21,0.266036,0.163736,,,,
1159,46,46,46,21,21,0.231958,0.153755,,,,
1160,46,46,46,21,21,0.197665,0.143041,,,,
1161,46,46,46,21,21,0.163822,0.131915,,,,
1162,46,46,46,21,21,0.131223,0.120786,,,,
1163,46,46,46,21,21,0.100735,0.110126,,,,
1164,46,46,46,21,21,0.0732177,0.100444,,,,
1165,46,46,46,21,21,0.0494435,0.0922407,,,,
1166,46,46,46,21,21,0.0300246,0.0859647,,,,
1167,46,46,46,21,21,0.0153663,0.0819681,,,,
1168,46,46,46,21,21,0.00564154,0.0804719,,,,
1169,46,46,46,21,21,0.000791093,0.0815466,,,,
1170,46,46,46,21,21,0.000543152,0.0851124,,,,
1171,46,46,46,21,21,0.00445048,0.090957,,,,
1172,46,46,46,21,21,0.0119404,0.0987677,,,,
1173,46,46,46,21,21,0.0223727,0.108171,,,,
1174,46,46,46,21,21,0.0350996,0.11877,,,,
1175,46,46,46,21,21,0.0495187,0.130183,,,,
1176,46,46,46,21,21,0.0651111,0.142059,,,,
1177,46,46,46,21,21,0.0814602,0.154094,,,,
1178,46,46,46,21,21,0.098249,0.166033,,,,
1179,46,46,46,21,21,0.115242,0.177669,,,,
1180,46,46,46,21,21,0.132262,0.188834,,,,
1181,46,46,46,21,21,0.149167,0.199396,,,,
1182,46,46,46,21,21,0.16584,0.209257,,,,
1183,46,46,46,21,21,0.182189,0.218347,,,,
1184,46,46,46,21,21,0.198156,0.226626,,,,
1185,46,46,46,21,21,0.213723,0.234077,,,,
1186,46,46,46,21,21,0.228911,0.2407,,,,
1187,46,46,46,21,21,0.243772,0.246511,,,,
1188,46,46,46,21,21,0.258365,0.25153,,,,
1189,46,46,46,21,21,0.272739,0.255782,,,,
1190,46,46,46,21,21,0.286913,0.259293,,,,
1191,46,46,46,21,21,0.300876,0.26209,,,,
1192,46,46,46,21,21,0.314598,0.264201,,,,
1193,46,46,46,21,21,0.328049,0.265662,,,,
1194,46,46,46,21,21,0.34122,0.266512,,,,
1195,46,46,46,21,21,0.354132,0.266794,,,,
1196,46,46,46,21,21,0.366832,0.266552,,,,
1197,46,46,46,21,21,0.37938,0.265832,,,,
1198,46,46,46,21,21,0.391823,0.264671,,,,
1199,46,46,46,21,21,0.404178,0.263106,,,,
1200,46,46,46,21,21,0.416426,0.261166,,,,
1201,46,46,46,21,21,0.428519,0.25888,,,,
1202,46,46,46,21,21,0.440398,0.256275,,,,
1203,46,46,46,21,21,0.452021,0.253383,,,,
1204,46,46,46,21,21,0.463379,0.250234,,,,
1205,46,46,46,21,21,0.474499,0.246864,,,,
1206,46,46,46,21,21,0.485432,0.243304,,,,
1207,46,46,46,21,21,0.496233,0.239584,,,,
1208,46,46,46,21,21,0.506936,0.235728,,,,
1209,46,46,46,21,21,0.517537,0.231754,,,,
1210,46,46,46,21,21,0.527997,0.227678,,,,
1211,46,46,46,21,21,0.538255,0.223514,,,,
1212,46,46,46,21,21,0.548251,0.219274,,,,
1213,46,46,46,21,21,0.557952,0.214975,,,,
1214,46,46,46,21,21,0.567363,0.210634,,,,
1215,46,46,46,21,21,0.576528,0.206269,,,,
1216,46,46,46,21,21,0.585508,0.201897,,,,
1217,46,46,46,21,21,0.59436,0.197533,,,,
1218,46,46,46,21,21,0.603114,0.193187,,,,
1219,46,46,46,21,21,0.611759,0.188865,,,,
1220,46,46,46,21,21,0.620247,0.184572,,,,
1221,46,46,46,21,21,0.628518,0.180308,,,,
1222,46,46,46,21,21,0.636515,0.176078,,,,
1223,46,46,46,21,21,0.644216,0.171888,,,,
1224,46,46,46,21,21,0.651638,0.167744,,,,
1225,46,46,46,21,21,0.658834,0.163655,,,,
1226,46,46,46,21,21,0.665874,0.159629,,,,
1227,46,46,46,21,21,0.672815,0.155672,,,,
1228,46,46,46,21,21,0.679685,0.151787,,,,
1229,46,46,46,21,21,0.686469,0.147974,,,,
1230,46,46,46,21,21,0.693118,0.14423,,,,
1231,46,46,46,21,21,0.699568,0.140554,,,,
1232,46,46,46,21,21,0.705768,0.136944,,,,
1233,46,46,46,21,21,0.711696,0.1334,,,,
1234,46,46,46,21,21,0.717375,0.129925,,,,
1235,46,46,46,21,21,0.722862,0.126522,,,,
1236,46,46,46,21,21,0.728228,0.123195,,,,
1237,46,46,46,21,21,0.733532,0.119947,,,,
1238,46,46,46,21,21,0.738804,0.116778,,,,
1239,46,46,46,21,21,0.74403,0.113686,,,,
1240,46,46,46,21,21,0.74916,0.110668,,,,
1241,46,46,46,21,21,0.75413,0.107719,,,,
1242,46,46,46,21,21,0.758885,0.104836,,,,
1243,46,46,46,21,21,0.763401,0.102018,,,,
1244,46,46,46,21,21,0.767696,0.0992645,,,,
1245,46,46,46,21,21,0.771824,0.0965779,,,,
1246,46,46,46,21,21,0.775855,0.0939597,,,,
1247,46,46,46,21,21,0.779854,0.0914111,,,,
1248,46,46,46,21,21,0.783854,0.0889319,,,,
1249,46,46,46,21,21,0.78785,0.0865198,,,,
1250,46,46,46,21,21,0.791796,0.0841713,,,,
1251,46,46,46,21,21,0.79563,0.0818825,,,,
1252,46,46,46,21,21,0.79929,0.0796497,,,,
1253,46,46,46,21,21,0.802744,0.0774708,,,,
1254,46,46,46,21,21,0.805997,0.075345,,,,
1255,46,46,46,21,21,0.809094,0.073273,,,,
1256,46,46,46,21,21,0.812102,0.0712561,,,,
1257,46,46,46,21,21,0.815091,0.0692953,,,,
1258,46,46,46,21,21,0.818103,0.0673906,,,,
1259,46,46,46,21,21,0.821146,0.0655407,,,,
1260,46,46,46,21,21,0.824187,0.0637428,,,,
1261,46,46,46,21,21,0.827165,0.0619936,,,,
1262,46,46,46,21,21,0.830016,0.0602897,,,,
1263,46,46,46,21,21,0.832694,0.0586285,,,,
1264,46,46,46,21,21,0.835187,0.0570085,,,,
1265,46,46,46,21,21,0.837524,0.0554298,,,,
1266,46,46,46,21,21,0.839764,0.053893,,,,
1267,46,46,46,21,21,0.841977,0.052399,,,,
1268,46,46,46,21,21,0.844219,0.0509483,,,,
1269,46,46,46,21,21,0.846517,0.0495405,,,,
1270,46,46,46,21,21,0.848854,0.0481738,,,,
1271,46,46,46,21,21,0.851183,0.0468459,,,,
1272,46,46,46,21,21,0.853439,0.0455541,,,,
1273,46,46,46,21,21,0.855561,0.044296,,,,
1274,46,46,46,21,21,0.857518,0.04307,,,,
1275,46,46,46,21,21,0.859315,0.0418754,,,,
1276,46,46,46,21,21,0.860993,0.0407126,,,,
1277,46,46,46,21,21,0.862617,0.0395822,,,,
1278,46,46,46,21,21,0.864255,0.0384849,,,,
1279,46,46,46,21,21,0.865951,0.0374209,,,,
1280,46,46,46,21,21,0.867718,0.0363892,,,,
1281,46,46,46,21,21,0.869528,0.0353885,,,,
1282,46,46,46,21,21,0.871325,0.0344166,,,,
1283,46,46,46,21,21,0.873045,0.0334713,,,,
1284,46,46,46,21,21,0.874633,0.032551,,,,
1285,46,46,46,21,21,0.876066,0.0316545,,,,
1286,46,46,46,21,21,0.877358,0.0307818,,,,
1287,46,46,46,21,21,0.878558,0.0299333,,,,
1288,46,46,46,21,21,0.87973,0.0291096,,,,
1289,46,46,46,21,21,0.880938,0.0283113,,,,
1290,46,46,46,21,21,0.882221,0.0275384,,,,
1291,46,46,46,21,21,0.883584,0.0267902,,,,
1292,46,46,46,21,21,0.884995,0.0260653,,,,
1293,46,46,46,21,21,0.886395,0.025362,,,,
1294,46,46,46,21,21,0.887721,0.0246788,,,,
1295,46,46,46,21,21,0.888922,0.0240143,,,,
1296,46,46,46,21,21,0.889978,0.0233678,,,,
1297,46,46,46,21,21,0.890904,0.0227394,,,,
1298,46,46,46,21,21,0.891749,0.0221295,,,,
1299,46,46,46,21,21,0.892577,0.0215388,,,,
1300,46,46,46,21,21,0.89345,0.0209678,,,,
1301,46,46,46,21,21,0.894406,0.0204165,,,,
1302,46,46,46,21,21,0.89545,0.0198842,,,,
1303,46,46,46,21,21,0.89655,0.01937,,,,
1304,46,46,46,21,21,0.897652,0.0188724,,,,
1305,46,46,46,21,21,0.89869,0.0183902,,,,
1306,46,46,46,21,21,0.899614,0.0179222,,,,
1307,46,46,46,21,21,0.9004,0.0174681,,,,
1308,46,46,46,21,21,0.90106,0.0170278,,,,
1309,46,46,46,21,21,0.901637,0.0166019,,,,
1310,46,46,46,21,21,0.902193,0.0161909,,,,
1311,46,46,46,21,21,0.902792,0.0157954,,,,
1312,46,46,46,21,21,0.903475,0.0154154,,,,
1313,46,46,46,21,21,0.904254,0.0150506,,,,
1314,46,46,46,21,21,0.905106,0.0147001,,,,
1315,46,46,46,21,21,0.905979,0.0143629,,,,
1316,46,46,46,21,21,0.906811,0.014038,,,,
1317,46,46,46,21,21,0.907545,0.0137243,,,,
1318,46,46,46,21,21,0.908149,0.0134215,,,,
1319,46,46,46,21,21,0.908625,0.0131296,,,,
1320,46,46,46,21,21,0.909005,0.0128489,,,,
1321,46,46,46,21,21,0.909348,0.0125799,,,,
1322,46,46,46,21,21,0.909715,0.0123231,,,,
1323,46,46,46,21,21,0.910158,0.0120787,,,,
1324,46,46,46,21,21,0.910701,0.0118465,,,,
1325,46,46,46,21,21,0.911333,0.011626,,,,
1326,46,46,46,21,21,0.912015,0.0114164,,,,
1327,46,46,46,21,21,0.912687,0.0112168,,,,
1328,46,46,46,21,21,0.91329,0.0110266,,,,
1329,46,46,46,21,21,0.913778,0.0108453,,,,
1330,46,46,46,21,21,0.914137,0.0106729,,,,
1331,46,46,46,21,21,0.914384,0.0105097,,,,
1332,46,46,46,21,21,0.914566,0.0103559,,,,
1333,46,46,46,21,21,0.914741,0.0102122,,,,
1334,46,46,46,21,21,0.91497,0.0100788,,,,
1335,46,46,46,21,21,0.91529,0.00995548,,,,
1336,46,46,46,21,21,0.915713,0.00984197,,,,
1337,46,46,46,21,21,0.916215,0.00973762,,,,
1338,46,46,46,21,21,0.916747,0.00964169,,,,
1339,46,46,46,21,21,0.91725,0.00955353,,,,
1340,46,46,46,21,21,0.917668,0.00947274,,,,
1341,46,46,46,21,21,0.917966,0.00939925,,,,
1342,46,46,46,21,21,0.918139,0.0093333,,,,
1343,46,46,46,21,21,0.918213,0.00927539,,,,
1344,46,46,46,21,21,0.91824,0.00922603,,,,
1345,46,46,46,21,21,0.918281,0.00918565,,,,
1346,46,46,46,21,21,0.918388,0.00915437,,,,
1347,46,46,46,21,21,0.918594,0.00913201,,,,
1348,46,46,46,21,21,0.918903,0.00911803,,,,
1349,46,46,46,21,21,0.919285,0.00911172,,,,
1350,46,46,46,21,21,0.91969,0.00911234,,,,
1351,46,46,46,21,21,0.920058,0.00911927,,,,
1352,46,46,46,21,21,0.920337,0.00913222,,,,
1353,46,46,46,21,21,0.920495,0.00915123,,,,
1354,46,46,46,21,21,0.92053,0.00917668,,,,
1355,46,46,46,21,21,0.920472,0.00920916,,,,
1356,46,46,46,21,21,0.920371,0.0092493,,,,
1357,46,46,46,21,21,0.920286,0.0092976,,,,
1358,46,46,46,21,21,0.920271,0.0093543,,,,
1359,46,46,46,21,21,0.920355,0.00941926,,,,
1360,46,46,46,21,21,0.920543,0.00949205,,,,
1361,46,46,46,21,21,0.920806,0.00957203,,,,
1362,46,46,46,21,21,0.921095,0.00965848,,,,
1363,46,46,46,21,21,0.921352,0.00975082,,,,
1364,46,46,46,21,21,0.921523,0.00984872,,,,
1365,46,46,46,21,21,0.921577,0.00995218,,,,
1366,46,46,46,21,21,0.921509,0.0100615,,,,
1367,46,46,46,21,21,0.921344,0.0101773,,,,
1368,46,46,46,21,21,0.921128,0.0103,,,,
1369,46,46,46,21,21,0.920921,0.0104303,,,,
1370,46,46,46,21,21,0.920775,0.0105685,,,,
1371,46,46,46,21,21,0.920726,0.0107144,,,,
1372,46,46,46,21,21,0.920782,0.0108678,,,,
1373,46,46,46,21,21,0.920922,0.0110283,,,,
1374,46,46,46,21,21,0.921101,0.0111951,,,,
1375,46,46,46,21,21,0.921263,0.0113678,,,,
1376,46,46,46,21,21,0.921353,0.011546,,,,
1377,46,46,46,21,21,0.921333,0.0117298,,,,
1378,46,46,46,21,21,0.921189,0.0119194,,,,
1379,46,46,46,21,21,0.920936,0.0121152,,,,
1380,46,46,46,21,21,0.920615,0.0123179,,,,
1381,46,46,46,21,21,0.920281,0.0125281,,,,
1382,46,46,46,21,21,0.919988,0.0127461,,,,
1383,46,46,46,21,21,0.919782,0.012972,,,,
1384,46,46,46,21,21,0.919679,0.0132058,,,,
1385,46,46,46,21,21,0.919673,0.013447,,,,
1386,46,46,46,21,21,0.919729,0.0136951,,,,
1387,46,46,46,21,21,0.919795,0.0139497,,,,
1388,46,46,46,21,21,0.919815,0.0142102,,,,
1389,46,46,46,21,21,0.91974,0.0144767,,,,
1390,46,46,46,21,21,0.919545,0.0147493,,,,
1391,46,46,46,21,21,0.919228,0.0150284,,,,
1392,46,46,46,21,21,0.918818,0.0153146,,,,
1393,46,46,46,21,21,0.91836,0.0156085,,,,
1394,46,46,46,21,21,0.917912,0.0159106,,,,
1395,46,46,46,21,21,0.917523,0.0162212,,,,
1396,46,46,46,21,21,0.917228,0.0165404,,,,
1397,46,46,46,21,21,0.917038,0.0168679,,,,
1398,46,46,46,21,21,0.916933,0.0172035,,,,
1399,46,46,46,21,21,0.916874,0.0175466,,,,
1400,46,46,46,21,21,0.916807,0.0178967,,,,
1401,46,46,46,21,21,0.916676,0.0182538,,,,
1402,46,46,46,21,21,0.916441,0.0186177,,,,
